client_id,dispatcher_id,tow_truck_id,status,node_id,car_value,completed_time,order_time
38507,,,pending,1399,3045.65,,2024-07-25T05:24:05.096486+00:00
34373,,,pending,2070,9558.24,,2024-07-25T05:24:11.096292+00:00
70040,,,pending,1239,9790.07,,2024-07-25T05:25:13.096441+00:00
76268,,,pending,1519,9459.0,,2024-07-25T05:25:18.096576+00:00
19454,,,pending,2002,3588.07,,2024-07-25T05:26:24.096747+00:00
96029,,,pending,2230,5685.75,,2024-07-25T05:27:20.096622+00:00
2932,,,pending,1410,4676.53,,2024-07-25T05:27:27.096455+00:00
33456,,,pending,2182,7445.8,,2024-07-25T05:27:52.096635+00:00
92628,,,pending,1884,9236.08,,2024-07-25T05:28:17.096840+00:00
38693,,,pending,1921,9441.84,,2024-07-25T05:28:31.096290+00:00
35045,,,pending,2067,1049.01,,2024-07-25T05:29:08.096805+00:00
47914,,,pending,1935,9993.66,,2024-07-25T05:29:51.096538+00:00
36493,,,pending,2150,9609.62,,2024-07-25T05:30:06.096567+00:00
24824,,,pending,1726,8403.08,,2024-07-25T05:30:24.096422+00:00
63368,,,pending,1633,2368.34,,2024-07-25T05:30:42.096265+00:00
32221,,,pending,1410,1552.73,,2024-07-25T05:31:38.096813+00:00
1271,,,pending,1611,2859.26,,2024-07-25T05:31:57.096501+00:00
40000,,,pending,2019,6432.4,,2024-07-25T05:32:31.096413+00:00
7533,,,pending,1461,9371.41,,2024-07-25T05:32:39.096277+00:00
91455,,,pending,1407,7069.22,,2024-07-25T05:32:45.096566+00:00
78163,,,pending,2176,5743.39,,2024-07-25T05:34:21.096802+00:00
51233,,,pending,1787,6640.23,,2024-07-25T05:34:24.096350+00:00
34858,,,pending,1604,2807.36,,2024-07-25T05:35:02.096431+00:00
17548,,,pending,1694,5407.49,,2024-07-25T05:37:37.096235+00:00
97311,,,pending,1687,4461.08,,2024-07-25T05:39:02.096341+00:00
5076,,,pending,2061,4607.96,,2024-07-25T05:40:21.096845+00:00
35420,,,pending,1256,2330.51,,2024-07-25T05:40:28.096376+00:00
92870,,,pending,1318,8058.9,,2024-07-25T05:42:29.096790+00:00
8132,,,pending,1351,9235.58,,2024-07-25T05:42:45.096546+00:00
81860,,,pending,2075,7547.1,,2024-07-25T05:43:43.096694+00:00
33112,,,pending,1496,5823.91,,2024-07-25T05:44:52.096345+00:00
45522,,,pending,1750,6920.88,,2024-07-25T05:45:25.096542+00:00
73941,,,pending,2003,5037.54,,2024-07-25T05:45:57.096430+00:00
53148,,,pending,1845,7407.82,,2024-07-25T05:46:10.096641+00:00
71645,,,pending,1267,2233.69,,2024-07-25T05:46:17.096838+00:00
92737,,,pending,1984,8365.87,,2024-07-25T05:46:25.096724+00:00
68398,,,pending,1647,6002.89,,2024-07-25T05:46:48.096502+00:00
6551,,,pending,1353,7209.07,,2024-07-25T05:46:56.096273+00:00
79491,,,pending,1608,5612.43,,2024-07-25T05:47:11.096572+00:00
81700,,,pending,1635,1324.42,,2024-07-25T05:47:12.096278+00:00
20931,596,1116,completed,12174,4911.21,2024-07-25T05:47:42.101995+00:00,2024-07-25T00:47:46.101735+00:00
46252,1210,1117,completed,5887,3699.28,2024-07-25T05:47:42.102041+00:00,2024-07-25T00:48:40.101774+00:00
3282,819,1118,completed,12105,9150.99,2024-07-25T05:47:42.102085+00:00,2024-07-25T00:49:05.101507+00:00
53859,324,1119,completed,6968,8409.07,2024-07-25T05:47:42.102129+00:00,2024-07-25T00:49:45.101274+00:00
39812,1032,1120,completed,8288,7798.53,2024-07-25T05:47:42.102173+00:00,2024-07-25T00:50:21.101805+00:00
42564,744,1121,completed,6623,1368.36,2024-07-25T05:47:42.102218+00:00,2024-07-25T00:51:09.101272+00:00
53087,955,1122,completed,6030,9925.59,2024-07-25T05:47:42.102262+00:00,2024-07-25T00:54:11.101674+00:00
98223,868,1123,completed,4878,8915.73,2024-07-25T05:47:42.102321+00:00,2024-07-25T00:54:36.101873+00:00
8498,843,1124,completed,6542,4598.26,2024-07-25T05:47:42.102365+00:00,2024-07-25T00:55:01.101647+00:00
59478,1074,1125,completed,7018,1700.51,2024-07-25T05:47:42.102413+00:00,2024-07-25T00:57:32.101783+00:00
74662,417,1126,completed,11283,7192.33,2024-07-25T05:47:42.102457+00:00,2024-07-25T00:57:57.101853+00:00
24153,1180,1127,completed,12160,3371.31,2024-07-25T05:47:42.102502+00:00,2024-07-25T00:58:51.101709+00:00
75877,352,1128,completed,6232,1823.3,2024-07-25T05:47:42.102546+00:00,2024-07-25T00:59:05.101374+00:00
29734,493,1129,completed,4268,2115.3,2024-07-25T05:47:42.102590+00:00,2024-07-25T00:59:24.101688+00:00
28543,748,1130,completed,2256,5311.76,2024-07-25T05:47:42.102635+00:00,2024-07-25T01:01:19.101628+00:00
39918,577,1131,completed,5546,7923.88,2024-07-25T05:47:42.102679+00:00,2024-07-25T01:01:34.101346+00:00
74660,554,1132,completed,8685,3682.09,2024-07-25T05:47:42.102724+00:00,2024-07-25T01:01:39.101849+00:00
63581,1007,1133,completed,2233,1453.28,2024-07-25T05:47:42.102772+00:00,2024-07-25T01:03:35.101701+00:00
41935,349,1134,completed,8149,4886.59,2024-07-25T05:47:42.102817+00:00,2024-07-25T01:03:53.101861+00:00
30399,386,1135,completed,4024,7798.04,2024-07-25T05:47:42.102861+00:00,2024-07-25T01:05:42.101474+00:00
50034,1105,1136,completed,12020,8690.51,2024-07-25T05:47:42.102906+00:00,2024-07-25T01:05:58.101606+00:00
17463,803,1137,completed,6713,6931.0,2024-07-25T05:47:42.102951+00:00,2024-07-25T01:06:40.101338+00:00
99515,741,1138,completed,3216,2282.14,2024-07-25T05:47:42.102996+00:00,2024-07-25T01:06:47.101340+00:00
60948,595,1139,completed,5807,2553.83,2024-07-25T05:47:42.103041+00:00,2024-07-25T01:07:08.101842+00:00
67747,420,1140,completed,11764,6723.46,2024-07-25T05:47:42.103086+00:00,2024-07-25T01:07:36.101730+00:00
892,493,1141,completed,11311,4818.29,2024-07-25T05:47:42.103131+00:00,2024-07-25T01:08:25.101282+00:00
37111,858,1142,completed,4528,4489.06,2024-07-25T05:47:42.103176+00:00,2024-07-25T01:10:22.101886+00:00
61008,663,1143,completed,10268,7816.4,2024-07-25T05:47:42.103221+00:00,2024-07-25T01:10:37.101531+00:00
15931,462,1144,completed,11335,9682.27,2024-07-25T05:47:42.103266+00:00,2024-07-25T01:10:52.101875+00:00
29001,899,1145,completed,11611,4565.67,2024-07-25T05:47:42.103311+00:00,2024-07-25T01:11:22.101685+00:00
12935,648,1146,completed,7440,3258.86,2024-07-25T05:47:42.103356+00:00,2024-07-25T01:11:27.101520+00:00
1719,310,1147,completed,3655,9429.86,2024-07-25T05:47:42.103401+00:00,2024-07-25T01:11:55.101771+00:00
99194,494,1148,completed,11743,1502.38,2024-07-25T05:47:42.103446+00:00,2024-07-25T01:12:09.101387+00:00
41718,431,1149,completed,10009,1427.06,2024-07-25T05:47:42.103492+00:00,2024-07-25T01:12:14.101766+00:00
4174,941,1150,completed,3032,2276.94,2024-07-25T05:47:42.103537+00:00,2024-07-25T01:12:25.101301+00:00
24545,538,1151,completed,2759,5102.56,2024-07-25T05:47:42.103583+00:00,2024-07-25T01:12:46.101796+00:00
65398,793,1152,completed,8514,4243.42,2024-07-25T05:47:42.103628+00:00,2024-07-25T01:13:34.101698+00:00
18930,850,1153,completed,3880,7022.63,2024-07-25T05:47:42.103674+00:00,2024-07-25T01:14:37.101486+00:00
91980,418,1154,completed,5288,8699.17,2024-07-25T05:47:42.103719+00:00,2024-07-25T01:15:16.101624+00:00
99994,754,1155,completed,6918,7961.13,2024-07-25T05:47:42.103765+00:00,2024-07-25T01:16:22.101862+00:00
57143,773,1156,completed,12201,8714.66,2024-07-25T05:47:42.103814+00:00,2024-07-25T01:16:52.101298+00:00
42408,587,1157,completed,4006,9083.7,2024-07-25T05:47:42.103859+00:00,2024-07-25T01:18:06.101382+00:00
35184,466,1158,completed,4042,4510.87,2024-07-25T05:47:42.103905+00:00,2024-07-25T01:18:44.101521+00:00
76218,837,1159,completed,10337,2265.28,2024-07-25T05:47:42.103951+00:00,2024-07-25T01:19:35.101694+00:00
51798,803,1160,completed,5110,6639.41,2024-07-25T05:47:42.103997+00:00,2024-07-25T01:20:08.101704+00:00
10215,658,1161,completed,6928,9713.6,2024-07-25T05:47:42.104042+00:00,2024-07-25T01:20:28.101601+00:00
35892,747,1162,completed,2680,3719.73,2024-07-25T05:47:42.104088+00:00,2024-07-25T01:21:16.101373+00:00
97246,504,1163,completed,10590,2865.15,2024-07-25T05:47:42.104134+00:00,2024-07-25T01:21:34.101384+00:00
17167,742,1164,completed,11238,1504.01,2024-07-25T05:47:42.104180+00:00,2024-07-25T01:22:22.101715+00:00
67939,1007,1165,completed,7889,7372.81,2024-07-25T05:47:42.104226+00:00,2024-07-25T01:22:45.101492+00:00
30599,,,pending,10268,4167.01,,2024-07-25T01:22:47.101404+00:00
97094,,,pending,2841,1147.95,,2024-07-25T01:23:15.101458+00:00
30085,,,pending,9062,4517.79,,2024-07-25T01:23:16.101823+00:00
73971,,,pending,5067,8555.58,,2024-07-25T01:23:58.101883+00:00
75991,,,pending,9118,9042.24,,2024-07-25T01:24:36.101590+00:00
95835,,,pending,7371,1556.42,,2024-07-25T01:24:47.101319+00:00
31285,,,pending,3327,4475.35,,2024-07-25T01:24:49.101597+00:00
86086,,,pending,6370,1070.84,,2024-07-25T01:24:58.101594+00:00
39382,,,pending,6713,5576.15,,2024-07-25T01:25:42.101436+00:00
66253,,,pending,8872,2971.91,,2024-07-25T01:27:40.101509+00:00
25275,,,pending,3385,5521.93,,2024-07-25T01:27:42.101568+00:00
83373,,,pending,8932,6160.54,,2024-07-25T01:28:23.101561+00:00
32251,,,pending,8663,4191.2,,2024-07-25T01:28:37.101887+00:00
96669,,,pending,3193,6187.15,,2024-07-25T01:30:10.101785+00:00
64692,,,pending,9921,2321.77,,2024-07-25T01:30:40.101361+00:00
1501,,,pending,8233,9765.44,,2024-07-25T01:31:00.101258+00:00
21402,,,pending,2266,9642.48,,2024-07-25T01:32:10.101787+00:00
53875,,,pending,10150,4643.38,,2024-07-25T01:32:29.101703+00:00
87109,,,pending,3434,6121.69,,2024-07-25T01:32:58.101744+00:00
62487,,,pending,5231,3947.67,,2024-07-25T01:36:26.101762+00:00
53867,,,pending,9762,8005.83,,2024-07-25T01:36:40.101484+00:00
74764,,,pending,6054,4418.27,,2024-07-25T01:37:00.101364+00:00
52740,,,pending,8087,9732.44,,2024-07-25T01:37:05.101603+00:00
8542,,,pending,6683,8716.85,,2024-07-25T01:39:09.101664+00:00
37579,,,pending,10143,2902.42,,2024-07-25T01:40:05.101540+00:00
14970,,,pending,3966,6169.34,,2024-07-25T01:40:35.101516+00:00
71833,,,pending,2417,2950.47,,2024-07-25T01:40:50.101851+00:00
23712,,,pending,6167,4371.6,,2024-07-25T01:40:59.101411+00:00
90344,,,pending,5612,3512.58,,2024-07-25T01:41:15.101670+00:00
56101,,,pending,10081,6942.12,,2024-07-25T01:42:05.101321+00:00
79478,,,pending,10171,4802.41,,2024-07-25T01:42:12.101724+00:00
4772,,,pending,10986,3964.32,,2024-07-25T01:42:15.101588+00:00
49998,,,pending,8508,8213.24,,2024-07-25T01:42:16.101679+00:00
57557,,,pending,6394,4775.72,,2024-07-25T01:43:04.101746+00:00
51449,,,pending,6905,1706.94,,2024-07-25T01:43:42.101451+00:00
14610,,,pending,9768,8485.33,,2024-07-25T01:44:14.101736+00:00
82015,,,pending,6771,3388.0,,2024-07-25T01:44:24.101895+00:00
58207,,,pending,11698,1137.89,,2024-07-25T01:44:42.101656+00:00
34335,,,pending,2428,8127.32,,2024-07-25T01:45:14.101347+00:00
83421,,,pending,6929,9965.02,,2024-07-25T01:45:15.101657+00:00
54925,,,pending,7041,8864.95,,2024-07-25T01:46:03.101734+00:00
53365,,,pending,7139,5814.98,,2024-07-25T01:47:42.101884+00:00
10472,,,pending,3197,2471.08,,2024-07-25T01:47:53.101358+00:00
36483,,,pending,6063,9467.4,,2024-07-25T01:48:05.101630+00:00
97901,,,pending,3597,7634.7,,2024-07-25T01:48:15.101459+00:00
18065,,,pending,4695,8055.08,,2024-07-25T01:48:59.101460+00:00
57718,,,pending,4418,3918.2,,2024-07-25T01:49:12.101419+00:00
47372,,,pending,11788,8224.94,,2024-07-25T01:49:37.101409+00:00
47167,,,pending,2241,7276.7,,2024-07-25T01:49:52.101292+00:00
71845,,,pending,8192,5794.27,,2024-07-25T01:51:06.101463+00:00
93369,,,pending,11418,9933.72,,2024-07-25T01:52:08.101455+00:00
99146,,,pending,5082,1439.27,,2024-07-25T01:52:22.101527+00:00
5517,,,pending,11723,3870.94,,2024-07-25T01:52:47.101541+00:00
16942,,,pending,9108,8795.52,,2024-07-25T01:53:11.101743+00:00
40638,,,pending,2419,1782.76,,2024-07-25T01:55:01.101610+00:00
40628,,,pending,5829,4812.89,,2024-07-25T01:55:08.101549+00:00
29640,,,pending,8260,3927.83,,2024-07-25T01:55:36.101632+00:00
61106,,,pending,2735,9376.11,,2024-07-25T01:55:44.101278+00:00
52531,,,pending,9839,2258.14,,2024-07-25T01:56:58.101389+00:00
93520,,,pending,5423,2354.01,,2024-07-25T01:58:00.101369+00:00
34553,,,pending,3326,5893.24,,2024-07-25T01:59:50.101354+00:00
52020,,,pending,3186,2723.58,,2024-07-25T02:00:09.101638+00:00
81625,,,pending,4132,1191.88,,2024-07-25T02:00:31.101259+00:00
28566,,,pending,12071,6564.1,,2024-07-25T02:00:40.101655+00:00
9463,,,pending,12078,6710.82,,2024-07-25T02:01:36.101722+00:00
40054,,,pending,8034,2633.15,,2024-07-25T02:02:53.101434+00:00
12358,,,pending,6303,3802.48,,2024-07-25T02:03:32.101729+00:00
60403,,,pending,6658,9521.41,,2024-07-25T02:03:55.101773+00:00
46156,,,pending,3342,1175.86,,2024-07-25T02:04:33.101532+00:00
27555,,,pending,2287,8487.25,,2024-07-25T02:05:49.101517+00:00
31470,,,pending,11724,9027.14,,2024-07-25T02:06:19.101801+00:00
58090,,,pending,9514,8089.78,,2024-07-25T02:06:44.101333+00:00
98161,,,pending,8430,4377.57,,2024-07-25T02:08:20.101318+00:00
65219,,,pending,11433,6349.67,,2024-07-25T02:08:31.101856+00:00
16589,,,pending,4367,6426.61,,2024-07-25T02:09:30.101770+00:00
15540,,,pending,9194,7356.49,,2024-07-25T02:10:12.101528+00:00
66590,,,pending,5764,5458.83,,2024-07-25T02:11:02.101352+00:00
37721,,,pending,3606,6308.59,,2024-07-25T02:11:22.101870+00:00
3475,,,pending,7476,5750.44,,2024-07-25T02:12:00.101303+00:00
30985,,,pending,3012,5720.69,,2024-07-25T02:12:39.101293+00:00
52807,,,pending,7092,7874.2,,2024-07-25T02:13:44.101740+00:00
20637,,,pending,11882,1424.86,,2024-07-25T02:14:54.101869+00:00
62227,,,pending,7802,6985.23,,2024-07-25T02:15:39.101809+00:00
11443,,,pending,4993,4648.77,,2024-07-25T02:15:49.101525+00:00
68127,,,pending,12051,7377.86,,2024-07-25T02:15:53.101645+00:00
60881,,,pending,8702,8089.67,,2024-07-25T02:16:19.101433+00:00
92652,,,pending,4992,8204.51,,2024-07-25T02:16:41.101600+00:00
43059,,,pending,5226,5825.91,,2024-07-25T02:16:54.101721+00:00
62014,,,pending,6613,4047.36,,2024-07-25T02:17:26.101795+00:00
55942,,,pending,11784,4295.63,,2024-07-25T02:17:40.101707+00:00
49517,,,pending,5950,2423.95,,2024-07-25T02:18:30.101518+00:00
25026,,,pending,7874,9582.62,,2024-07-25T02:21:04.101332+00:00
23318,,,pending,11250,9614.9,,2024-07-25T02:22:20.101752+00:00
64479,,,pending,4594,3338.28,,2024-07-25T02:22:37.101365+00:00
90580,,,pending,11549,2651.23,,2024-07-25T02:23:07.101558+00:00
17644,,,pending,8424,4886.09,,2024-07-25T02:23:14.101689+00:00
31648,,,pending,3257,8679.95,,2024-07-25T02:23:29.101572+00:00
98589,,,pending,2648,4994.81,,2024-07-25T02:23:33.101797+00:00
65457,,,pending,5508,6392.87,,2024-07-25T02:23:40.101395+00:00
7869,,,pending,8217,5466.43,,2024-07-25T02:25:19.101741+00:00
11207,,,pending,8870,4344.95,,2024-07-25T02:25:42.101642+00:00
83930,,,pending,11182,4336.98,,2024-07-25T02:26:38.101614+00:00
54760,,,pending,6922,4943.05,,2024-07-25T02:26:47.101589+00:00
15821,,,pending,10406,4416.03,,2024-07-25T02:27:23.101669+00:00
46873,,,pending,10415,8489.62,,2024-07-25T02:27:31.101546+00:00
34774,,,pending,2998,3299.1,,2024-07-25T02:27:46.101425+00:00
3815,,,pending,9186,8396.95,,2024-07-25T02:27:54.101684+00:00
20002,,,pending,3172,3790.51,,2024-07-25T02:29:47.101593+00:00
40674,,,pending,6200,6461.89,,2024-07-25T02:29:53.101611+00:00
48289,,,pending,8929,6900.13,,2024-07-25T02:29:55.101513+00:00
95226,,,pending,11807,1518.5,,2024-07-25T02:34:15.101763+00:00
29262,,,pending,2563,9467.88,,2024-07-25T02:34:56.101825+00:00
58215,,,pending,10876,3428.43,,2024-07-25T02:36:20.101522+00:00
12498,,,pending,4682,1256.43,,2024-07-25T02:36:20.101557+00:00
98242,,,pending,11964,7683.45,,2024-07-25T02:36:56.101418+00:00
35738,,,pending,2526,8699.14,,2024-07-25T02:38:02.101526+00:00
96011,,,pending,9713,5949.05,,2024-07-25T02:38:35.101879+00:00
92034,,,pending,6542,1298.33,,2024-07-25T02:38:38.101366+00:00
47268,,,pending,9855,1318.97,,2024-07-25T02:39:33.101544+00:00
31707,,,pending,5927,5918.26,,2024-07-25T02:40:09.101497+00:00
10968,,,pending,6998,2223.08,,2024-07-25T02:40:22.101307+00:00
57241,,,pending,3392,3729.04,,2024-07-25T02:40:22.101447+00:00
62578,,,pending,9153,4545.15,,2024-07-25T02:40:31.101454+00:00
3192,,,pending,9115,6686.32,,2024-07-25T02:41:39.101659+00:00
28792,,,pending,4768,5077.8,,2024-07-25T02:42:16.101306+00:00
19659,,,pending,6774,8018.73,,2024-07-25T02:42:28.101380+00:00
23196,,,pending,7852,5618.7,,2024-07-25T02:42:39.101804+00:00
15903,,,pending,11055,6796.35,,2024-07-25T02:43:25.101508+00:00
83356,,,pending,4157,1316.83,,2024-07-25T02:43:32.101819+00:00
19604,,,pending,11218,3196.85,,2024-07-25T02:43:39.101276+00:00
54959,,,pending,3620,7089.33,,2024-07-25T02:44:17.101852+00:00
69975,,,pending,4808,4349.18,,2024-07-25T02:44:17.101893+00:00
38980,,,pending,2298,1838.31,,2024-07-25T02:44:46.101323+00:00
54863,,,pending,6236,6008.4,,2024-07-25T02:45:01.101749+00:00
44417,,,pending,8107,6058.54,,2024-07-25T02:45:35.101287+00:00
8621,,,pending,12159,6411.32,,2024-07-25T02:46:39.101808+00:00
45908,,,pending,12063,8759.07,,2024-07-25T02:46:56.101662+00:00
81742,,,pending,7014,3019.12,,2024-07-25T02:47:02.101351+00:00
94814,,,pending,9644,7046.71,,2024-07-25T02:47:23.101488+00:00
41802,,,pending,10937,2656.49,,2024-07-25T02:47:27.101393+00:00
70101,,,pending,5877,3935.91,,2024-07-25T02:48:35.101649+00:00
30893,,,pending,5456,9052.84,,2024-07-25T02:48:55.101424+00:00
79931,,,pending,11739,2846.76,,2024-07-25T02:49:14.101431+00:00
62396,,,pending,7027,3629.72,,2024-07-25T02:49:36.101563+00:00
24544,,,pending,6890,9596.88,,2024-07-25T02:49:44.101479+00:00
15291,,,pending,10260,1741.53,,2024-07-25T02:51:23.101449+00:00
79611,,,pending,10265,4123.56,,2024-07-25T02:51:27.101256+00:00
21766,,,pending,2835,7962.75,,2024-07-25T02:51:44.101315+00:00
21758,,,pending,10003,1961.66,,2024-07-25T02:52:39.101675+00:00
96325,,,pending,9815,3569.59,,2024-07-25T02:53:01.101838+00:00
73022,,,pending,4245,8172.95,,2024-07-25T02:53:09.101401+00:00
46032,,,pending,6593,8867.55,,2024-07-25T02:53:15.101429+00:00
80440,,,pending,3444,7860.29,,2024-07-25T02:53:23.101618+00:00
59983,,,pending,4940,4487.08,,2024-07-25T02:54:01.101392+00:00
82680,,,pending,2672,6052.96,,2024-07-25T02:54:23.101726+00:00
72465,,,pending,9993,9986.95,,2024-07-25T02:55:40.101348+00:00
62631,,,pending,2242,9035.91,,2024-07-25T02:56:02.101511+00:00
58011,,,pending,3208,4413.28,,2024-07-25T02:56:26.101267+00:00
57390,,,pending,7330,7792.07,,2024-07-25T02:56:27.101847+00:00
21837,,,pending,3990,4342.39,,2024-07-25T02:56:36.101440+00:00
77136,,,pending,11959,3685.93,,2024-07-25T02:57:45.101637+00:00
76180,,,pending,7978,1003.66,,2024-07-25T02:59:01.101551+00:00
74187,,,pending,4060,8606.53,,2024-07-25T02:59:48.101385+00:00
99760,,,pending,11573,8241.49,,2024-07-25T03:00:33.101533+00:00
36218,,,pending,5234,3028.83,,2024-07-25T03:03:06.101661+00:00
22919,,,pending,11304,5717.75,,2024-07-25T03:03:38.101816+00:00
7626,,,pending,6703,1761.5,,2024-07-25T03:03:39.101342+00:00
84585,,,pending,10629,8306.03,,2024-07-25T03:03:55.101799+00:00
16246,,,pending,3688,6271.13,,2024-07-25T03:04:00.101892+00:00
78276,,,pending,5150,6697.6,,2024-07-25T03:07:04.101312+00:00
50982,,,pending,10253,5550.02,,2024-07-25T03:07:23.101439+00:00
21470,,,pending,6735,2030.33,,2024-07-25T03:07:45.101761+00:00
39663,,,pending,4809,7958.66,,2024-07-25T03:07:47.101427+00:00
40553,,,pending,9567,5467.57,,2024-07-25T03:07:57.101699+00:00
43440,,,pending,8311,1065.97,,2024-07-25T03:10:23.101341+00:00
11924,,,pending,10434,6205.82,,2024-07-25T03:12:20.101822+00:00
17937,,,pending,3476,1929.2,,2024-07-25T03:12:21.101793+00:00
9377,,,pending,10868,1801.89,,2024-07-25T03:13:11.101420+00:00
65227,,,pending,10724,2782.91,,2024-07-25T03:13:24.101362+00:00
2465,,,pending,6221,1932.23,,2024-07-25T03:13:36.101326+00:00
98621,,,pending,8566,3623.69,,2024-07-25T03:14:04.101283+00:00
22370,,,pending,10139,6155.98,,2024-07-25T03:14:45.101335+00:00
84074,,,pending,4265,8625.63,,2024-07-25T03:15:23.101266+00:00
40605,,,pending,3197,2876.93,,2024-07-25T03:15:55.101615+00:00
90244,,,pending,7797,7845.41,,2024-07-25T03:18:10.101710+00:00
46311,,,pending,9904,5601.1,,2024-07-25T03:18:21.101830+00:00
11594,,,pending,5264,5984.23,,2024-07-25T03:18:37.101503+00:00
37767,,,pending,3532,3553.14,,2024-07-25T03:19:39.101815+00:00
17298,,,pending,5780,9911.28,,2024-07-25T03:20:11.101859+00:00
46588,,,pending,2997,9746.5,,2024-07-25T03:21:52.101422+00:00
68198,,,pending,10872,1355.67,,2024-07-25T03:21:53.101330+00:00
45323,,,pending,6918,4782.19,,2024-07-25T03:22:51.101565+00:00
77258,,,pending,10671,3949.13,,2024-07-25T03:23:16.101738+00:00
43369,,,pending,12209,5609.32,,2024-07-25T03:23:53.101325+00:00
13529,,,pending,8443,1072.77,,2024-07-25T03:24:20.101829+00:00
2683,,,pending,8357,1043.18,,2024-07-25T03:25:25.101696+00:00
42512,,,pending,4906,8545.57,,2024-07-25T03:25:57.101621+00:00
39360,,,pending,4471,3967.01,,2024-07-25T03:27:00.101609+00:00
41693,,,pending,3697,5139.91,,2024-07-25T03:27:02.101627+00:00
65744,,,pending,8664,6850.43,,2024-07-25T03:27:13.101473+00:00
97030,,,pending,5483,6430.26,,2024-07-25T03:27:47.101874+00:00
68661,,,pending,4168,9944.05,,2024-07-25T03:28:35.101437+00:00
53030,,,pending,7621,9895.2,,2024-07-25T03:28:53.101324+00:00
31362,,,pending,8300,7391.19,,2024-07-25T03:29:22.101545+00:00
76734,,,pending,11590,1779.62,,2024-07-25T03:29:37.101640+00:00
15852,,,pending,11061,2288.38,,2024-07-25T03:29:51.101757+00:00
41547,,,pending,5537,9437.58,,2024-07-25T03:30:00.101410+00:00
53640,,,pending,8454,3093.2,,2024-07-25T03:30:05.101835+00:00
74632,,,pending,2390,1688.04,,2024-07-25T03:30:26.101535+00:00
2730,,,pending,6345,9083.77,,2024-07-25T03:30:42.101577+00:00
86290,,,pending,11269,9424.28,,2024-07-25T03:31:15.101370+00:00
47477,,,pending,10970,1526.85,,2024-07-25T03:32:22.101538+00:00
34217,,,pending,8853,3881.6,,2024-07-25T03:32:51.101891+00:00
24748,,,pending,4678,3066.63,,2024-07-25T03:33:52.101769+00:00
56193,,,pending,6919,3760.19,,2024-07-25T03:34:10.101788+00:00
77100,,,pending,4655,2793.0,,2024-07-25T03:34:12.101400+00:00
21408,,,pending,4300,8375.43,,2024-07-25T03:35:12.101489+00:00
27980,,,pending,6199,4371.86,,2024-07-25T03:36:34.101360+00:00
6883,,,pending,6394,7678.92,,2024-07-25T03:37:49.101275+00:00
71055,,,pending,10827,9714.76,,2024-07-25T03:38:25.101702+00:00
51768,,,pending,4494,1692.73,,2024-07-25T03:39:11.101378+00:00
11000,,,pending,2538,8313.28,,2024-07-25T03:39:15.101653+00:00
52316,,,pending,3820,4513.26,,2024-07-25T03:39:29.101820+00:00
3140,,,pending,6645,7184.43,,2024-07-25T03:39:30.101566+00:00
66619,,,pending,6444,8263.94,,2024-07-25T03:39:49.101407+00:00
95088,,,pending,7644,4432.37,,2024-07-25T03:39:50.101687+00:00
6646,,,pending,10835,8135.18,,2024-07-25T03:39:57.101777+00:00
6320,,,pending,10375,1644.85,,2024-07-25T03:40:05.101864+00:00
63806,,,pending,3718,9375.2,,2024-07-25T03:40:49.101465+00:00
99747,,,pending,6928,5849.18,,2024-07-25T03:41:09.101780+00:00
54778,,,pending,10648,8260.58,,2024-07-25T03:41:19.101890+00:00
11966,,,pending,2766,3977.81,,2024-07-25T03:41:32.101350+00:00
84942,,,pending,10812,4453.21,,2024-07-25T03:41:33.101553+00:00
13656,,,pending,8814,7842.21,,2024-07-25T03:41:57.101758+00:00
92464,,,pending,6662,7280.08,,2024-07-25T03:43:35.101828+00:00
27240,,,pending,5996,2334.25,,2024-07-25T03:44:12.101573+00:00
20248,,,pending,3319,6675.21,,2024-07-25T03:44:17.101633+00:00
77179,,,pending,6192,7664.21,,2024-07-25T03:44:57.101857+00:00
75359,,,pending,11833,8396.97,,2024-07-25T03:45:23.101305+00:00
72176,,,pending,7739,3114.05,,2024-07-25T03:46:06.101302+00:00
50037,,,pending,6378,4672.73,,2024-07-25T03:46:23.101644+00:00
57242,,,pending,9702,8395.67,,2024-07-25T03:46:54.101579+00:00
4000,,,pending,2660,3404.15,,2024-07-25T03:47:21.101502+00:00
4337,,,pending,5098,9743.26,,2024-07-25T03:47:27.101827+00:00
96141,,,pending,10214,1607.66,,2024-07-25T03:48:42.101678+00:00
76025,,,pending,9318,7751.82,,2024-07-25T03:50:27.101697+00:00
56116,,,pending,4656,5781.44,,2024-07-25T03:50:40.101480+00:00
52389,,,pending,6622,2283.03,,2024-07-25T03:50:47.101882+00:00
74428,,,pending,9003,7993.36,,2024-07-25T03:51:44.101280+00:00
34238,,,pending,10973,5439.83,,2024-07-25T03:51:53.101712+00:00
7844,,,pending,9858,6384.6,,2024-07-25T03:51:58.101469+00:00
55208,,,pending,8220,8625.53,,2024-07-25T03:52:18.101289+00:00
5199,,,pending,5107,6987.95,,2024-07-25T03:52:18.101295+00:00
50404,,,pending,3000,8204.7,,2024-07-25T03:53:06.101779+00:00
74928,,,pending,3821,1154.38,,2024-07-25T03:53:31.101792+00:00
70210,,,pending,7496,4621.62,,2024-07-25T03:53:32.101412+00:00
45934,,,pending,2321,1212.06,,2024-07-25T03:54:51.101494+00:00
