node_a_id,node_b_id,weight
3187,9434,738
3888,6614,1479
4892,7652,317
2984,4402,1279
2536,7323,2488
3574,6164,2468
3694,4520,1496
5174,10025,2880
6867,11695,1481
9500,10502,1029
3717,5838,2646
3783,4670,1836
11060,11492,3174
8767,10855,3709
4329,8322,1691
8920,9953,3141
3456,8857,2429
3824,4677,2718
3964,10395,2173
3189,3338,613
3332,11456,1719
7773,9544,2941
5589,6165,3630
10789,10928,1224
3900,9121,949
6928,7442,2057
4654,8905,749
3699,9467,866
7701,9200,60
2965,9042,1811
5472,6280,3023
4005,8369,1517
9400,11964,2378
3431,4358,1956
3351,7727,770
2824,9790,1000
3991,11368,2765
6367,11599,1690
3573,3838,2627
6657,9581,2334
4737,6219,2607
4196,7908,3163
2350,8370,618
6943,9868,1081
6695,7686,1189
5635,11486,1958
11139,11288,1170
2975,4945,2160
3196,7503,867
3348,9486,3673
3498,11558,2037
5210,11035,546
7838,10678,3471
4818,10523,781
2504,11377,3658
8143,11932,718
7804,9050,2999
4681,7727,2259
2373,9296,974
6240,7328,1901
2918,11463,820
4892,7264,2274
2981,5551,3137
7216,7405,2479
7320,9617,476
4822,6525,3136
11459,12193,1614
3841,4347,1499
3613,6753,1044
2339,8361,1340
5729,8318,2073
7857,11463,2291
5085,5469,2371
3714,6378,3223
7805,8327,2544
2308,8570,1881
5042,8326,2235
4964,9842,2630
3827,10920,1276
6289,11791,3076
2937,8733,1407
4492,9660,2777
2812,8412,1791
2385,5380,3187
6295,9825,1215
8310,11032,4234
3983,11477,1169
4830,6600,925
4773,10068,620
6347,8503,2892
3991,5060,3167
2499,8884,1373
3925,11598,1830
6939,10365,1701
7082,7291,542
4018,6022,1353
2393,7482,1870
4074,9992,1083
3440,8456,1857
5811,7905,412
5037,7434,1841
7725,11469,1094
2561,7857,509
3258,10947,3588
2589,11457,315
3471,11638,2480
3323,10389,2320
6852,9904,1459
7151,11492,1896
8079,11560,3419
3954,10704,3708
8952,11311,1370
3039,5963,2495
4035,6029,2532
5246,8171,3727
2759,12109,3333
2815,4652,2319
9040,10331,2045
11078,11376,565
3594,10735,1824
4298,10658,1967
2679,5057,2524
8968,10835,494
2417,7129,2845
9397,9864,2065
2760,4558,2711
3870,9578,1288
10649,10707,841
9303,11894,3327
4413,7581,2488
4525,5373,2747
2242,11190,3228
3306,10579,1285
8837,10612,1584
2735,9578,3168
2683,10846,1490
3223,8412,1676
4475,11228,2537
2821,10730,3124
4135,8458,1948
7991,10971,2024
4854,10555,2048
6587,9651,960
2515,10308,1394
3736,7855,844
4301,12054,919
5744,7779,511
3680,6682,2181
7714,8999,1617
10806,11837,2352
3017,3214,2648
5246,11811,2583
3661,10320,1123
2843,3158,1171
7755,11827,1697
3666,4512,1639
5340,6582,1149
8551,11333,1238
5968,9574,2669
2668,5812,1313
8455,10753,651
2791,9317,1933
2688,3097,1189
3138,9339,1116
9162,10696,3483
8698,11491,2619
7590,9642,1422
9252,11612,886
5511,8850,497
4848,6165,3527
6934,8647,2576
4105,6604,342
11082,12028,1519
6770,8639,4120
3294,11550,1680
5380,8442,1824
7789,7817,3843
6260,6921,485
5805,6172,1212
5576,12062,3385
5157,11795,4091
6492,9510,3070
7776,8058,1971
8345,11839,2924
7333,10572,1034
4534,8321,2287
2259,9132,2770
8404,10014,2582
10407,10609,1480
8290,11469,3290
2414,5629,140
6316,9527,975
4571,10300,1601
8382,9038,1497
7396,8527,791
4780,5261,1713
3561,6965,1442
3525,7252,3493
9255,11945,1999
4618,6072,1648
4872,8664,2608
9388,10261,2082
9695,11363,2361
4032,9291,2026
3326,7237,2568
3684,5074,1278
5929,11115,1787
3937,11692,1534
2465,9662,3005
5265,11338,1075
3311,6331,866
3968,11228,2960
8955,11414,755
3425,4360,1529
6327,10610,2520
7605,9149,982
3614,11315,1657
3708,9348,844
5315,12111,1472
2545,9406,758
4412,7204,1501
3057,10745,417
5067,9365,1453
6396,7034,996
10172,10287,4031
2506,7194,974
7829,8166,302
10618,11632,2927
8194,11072,426
3971,7435,2248
8440,10897,1554
5212,5416,3481
5752,7432,1803
3818,8320,1050
8245,11056,1546
7875,7888,2175
7924,9080,1833
5771,6399,878
3228,5204,1264
3936,10091,1494
6588,11571,576
8621,9814,1175
8199,10159,985
6715,12018,2385
3547,10955,1582
6524,7399,1055
5094,6810,2820
8879,9724,2913
4957,5709,689
4808,7811,652
7895,10646,2242
9186,9958,3321
2723,8853,3078
3799,7545,2106
3960,10147,660
5676,8619,956
4450,7184,2589
10029,11960,1674
3578,5201,1481
7433,9437,2856
5470,9828,2259
3256,11474,3669
2371,5484,930
7787,10074,354
6670,10704,1901
9289,11540,2565
6818,12058,948
10702,11542,2778
7699,9057,1886
2690,3933,1910
5331,5637,3264
2273,6421,1392
3458,3632,1957
4520,4794,1083
9159,10670,2290
7408,11011,2983
7464,8044,1501
7649,8995,2681
3189,5194,1581
2598,11821,950
5526,11865,2764
8216,11852,1202
7213,7419,2313
5465,7614,2305
6776,10299,1968
4267,7231,1183
10548,11064,1663
3420,9968,3312
2878,7295,1416
2597,4679,2154
2281,8353,2389
4159,10010,171
5478,5982,3043
6011,10703,2390
3455,9196,2928
5864,11412,1761
2353,3088,1989
3581,11824,3131
10622,11908,2240
6036,12164,790
7894,10085,2915
5165,6548,916
2803,4646,2678
7823,9991,3893
6262,8882,2013
5580,8472,1233
9820,10861,605
2437,4659,1949
7797,8829,3164
3305,6665,2646
3734,9034,2637
3884,5006,2153
6408,10854,2214
5042,11561,2982
5570,7128,1864
5411,7234,1178
5301,6808,3196
3408,4310,1220
3848,10364,1604
5354,11782,2908
5570,9914,639
6862,10688,724
3759,9618,2888
2341,2460,3422
5443,6599,3466
7916,9066,1426
5175,10358,3263
11525,11554,1723
2243,10416,3540
3902,6855,51
9038,10717,3309
4735,12171,1026
6502,9814,956
5095,5535,1318
4673,12083,820
8198,8360,1940
3231,9458,1557
9000,9475,1842
6074,8819,1018
6316,8232,1076
2770,9607,2737
10173,10454,1028
3883,9191,253
7546,8546,1203
5656,8366,2753
5621,5743,1995
4669,10402,2100
5795,8190,2484
3793,5707,1869
2356,10937,3056
4374,6668,3158
10215,11539,1914
6163,8352,771
6998,10653,1662
8286,10985,1305
2380,7812,796
8199,8784,1985
3929,8087,2662
2444,7901,2229
3136,8843,2161
3765,5449,3093
9056,10255,841
3833,11887,1524
7518,8695,589
6257,8953,1659
4023,9644,1445
5648,9163,2373
8876,9596,1586
6483,11166,1628
8769,11809,1321
8146,9285,3137
9953,11341,1281
5345,8446,2631
2398,4913,2066
4049,5466,1514
2901,8847,1645
8192,11885,2333
3837,5235,1623
4505,8394,1220
10267,11690,2300
4062,11308,1763
5656,11497,1643
10046,11813,3091
9011,10053,1839
8437,8501,3705
2725,11203,2349
7209,11271,1032
7161,10631,2695
2304,10259,3631
4565,9618,3329
10086,10285,1696
11365,11900,981
5591,7069,1162
3317,3467,1410
2615,4334,2031
2540,5427,729
6104,11685,1041
4033,7230,970
7562,9885,2113
4982,9193,625
6046,9775,1797
4543,5521,1236
8846,11759,2425
8692,8953,3471
10107,11769,1540
10210,10849,2110
5945,8498,1010
8211,8530,2077
4910,8928,1795
3290,7379,1265
2419,9727,578
6348,9535,2271
3119,3968,3360
2560,9602,2023
9320,12040,1013
7464,9851,1273
4304,4668,1341
4808,5110,538
6520,9736,856
8799,8905,1712
6911,8640,3031
10390,11374,773
6475,9044,4500
3587,6682,921
4540,11649,2825
2406,9926,846
7853,8937,538
5598,7914,2246
4136,6395,2798
4351,11083,813
7440,8199,2578
3205,12022,1738
7012,12080,681
9012,11611,749
5581,11462,1741
3810,10201,188
4825,12184,1787
8194,10867,1787
6947,9228,935
3673,6078,3236
3981,8956,3656
3557,4493,446
4938,11801,1270
3041,5641,1457
5352,8807,3364
2983,6180,1222
8580,10025,925
2970,5483,1285
5820,7125,1204
6489,8665,2975
4378,10091,3232
8599,10006,2267
4229,6183,2013
8443,11851,1414
2764,8709,2048
8922,10296,2834
7078,11513,2585
9818,10050,1023
4453,10726,1438
4269,7229,1741
5576,12119,874
5320,7084,1730
11105,11690,214
4185,5212,3666
3394,4697,1983
8095,10831,3106
4866,5673,3005
5177,10925,2535
11591,11674,2143
4360,7502,1503
3510,8894,3109
10110,11455,240
3990,11652,451
9372,11674,848
5544,11234,1398
3917,7043,1798
4267,8622,2416
10394,11147,1252
3826,5609,1868
4852,9570,1511
7799,11625,1173
4048,8363,313
2541,8668,1627
2505,6636,1929
6805,8157,1535
4906,8650,1778
2945,8903,2780
2636,7333,1521
8263,8955,2752
3500,7890,1183
4184,8424,690
3856,11270,1826
2800,4789,2629
9910,11463,1218
6382,11366,394
2504,5360,3682
9136,10791,1528
7512,11780,1372
4524,7409,2117
2441,2774,1347
7399,7472,2255
3828,3918,1618
4665,5452,2125
3586,9198,1219
7773,10377,3012
5818,6041,1740
8438,9132,1753
7360,8076,1066
8028,11896,1909
7620,9423,691
5197,11830,2089
5007,9202,651
8424,10821,3058
4888,9549,399
6624,6669,373
4757,11932,477
6676,7980,2566
5917,11210,1875
9997,10213,1639
3102,6309,3341
8327,11917,1222
6587,8865,2365
7963,10480,2745
3806,10900,1192
2722,5187,2315
2943,12030,1808
5141,8444,1897
3503,6188,2576
5790,9759,3439
6908,7164,887
3579,8161,1483
4568,5634,4009
10250,10818,1588
3266,5043,1399
5645,7381,935
10177,10862,1421
4029,5772,1593
6972,7579,1785
3954,10922,3292
5487,10405,2450
5115,11126,2802
9421,10483,2934
8020,10746,1491
10965,11780,1179
8414,10902,1092
4600,10414,2610
9069,10545,1478
4648,7727,2633
7136,7305,3553
6778,9990,1153
7356,8322,2693
2404,10303,642
2400,9124,2002
2458,6360,1267
2805,5818,2119
4977,5648,990
10109,11328,2312
3989,8696,691
4976,9539,1706
4233,6410,2837
5659,8116,933
4116,5595,1390
9059,9061,1400
6596,11470,1834
9641,10783,1804
2898,10255,1404
3931,5434,2244
8258,10547,2200
8055,9938,1634
2679,8353,2317
5635,7436,1498
2512,5992,1056
2836,10131,814
4107,11749,2603
4901,7579,2428
4855,9336,2412
5419,8271,2314
4679,10190,1619
6061,12203,2353
5266,11571,1609
4325,8414,1236
2353,3396,2837
8513,11910,3046
3489,7163,1504
6198,12134,2734
4584,4664,776
3801,11852,2870
5690,8444,966
4283,10724,1810
3646,11558,2880
4688,8137,2870
4294,8885,1811
2641,11186,690
3929,11097,805
7993,11648,834
5089,11125,867
6246,9549,2078
4441,4465,775
8995,11065,3420
6576,9447,3076
4969,8899,529
11491,11779,1793
5198,7730,3410
3980,6191,1979
2691,11963,152
3045,5902,1866
7730,8149,1273
8002,8186,2907
7522,8771,2429
9710,11068,2982
8444,10115,1683
4608,5379,2743
5933,8918,1353
3614,8470,2687
9548,10605,811
4296,5027,3594
3843,7011,3764
2335,3942,2273
3675,4528,2522
7158,10112,2742
2802,11035,2689
5574,10232,964
4747,12223,561
6316,9131,1441
7274,9042,1557
5553,8313,2004
9680,10716,1519
3875,5146,453
2708,10942,2000
6396,7985,2744
4060,7453,2081
5904,10362,2172
6207,7136,982
2910,10161,553
8053,11696,3086
10259,11023,1303
6679,11491,2640
2546,3017,1419
11560,12182,1219
5504,6878,1094
9299,9632,662
4078,6313,1636
7435,8737,2005
2504,3339,1407
6145,8555,2843
4313,5118,1199
4533,9092,1542
2308,11721,1833
10162,11473,1834
2676,2844,2759
11211,11618,1611
5218,8650,1474
6271,9783,3190
3487,8831,1557
2497,8937,4194
2601,8213,2129
3838,9351,759
9313,10366,2252
11257,12005,978
4034,5270,1289
3666,12107,2201
8740,10137,2598
4808,9152,1507
8806,11326,1793
4559,9731,2842
8641,10476,2482
2331,3720,1628
9123,10157,3904
9834,10439,2438
9026,10265,1998
3660,11786,2393
8410,8433,2141
2807,11892,1154
6361,10727,2379
3952,4807,1044
3935,9123,1896
3423,4371,3455
8248,11569,2142
10146,10364,2417
5764,7500,1768
4166,6400,926
5092,11216,393
3784,10275,2330
4668,8713,1713
2235,2268,2679
5597,10245,875
3720,4989,801
2908,5537,743
4891,7144,3373
2396,10844,3564
2540,4171,1369
3533,8615,2583
3527,3573,2106
8135,8641,2109
5828,7559,1742
6424,8820,3295
4575,7482,1958
2698,3120,2510
3605,4078,3433
3229,4644,3159
3895,11963,147
6577,8771,2672
4020,4314,2378
4665,9781,662
8246,12049,2841
2834,10931,1502
5277,9286,903
3748,8065,2059
6690,7338,426
3048,9637,967
2476,11356,2292
7174,11747,391
10339,11706,2373
6730,9941,335
8032,9956,602
5803,10008,2092
3952,5358,873
3930,4977,3126
5022,6306,1152
6394,8183,3031
8210,12084,767
6586,11362,2394
5824,7606,1183
7995,8645,2945
4191,11521,2136
8471,10649,2785
3014,7279,1660
3351,10817,464
4815,7191,1670
3518,8832,2832
4532,6213,1943
4908,10182,2299
5071,10137,2568
5307,11851,1501
3017,3537,4025
5642,10471,1275
4027,5550,773
3814,3892,1347
9685,10587,3109
6221,11111,1639
9602,12071,3000
2927,5651,726
3507,6967,1647
5131,9751,1282
6142,8965,3762
4003,5065,705
2400,6592,2993
5300,7693,449
4188,6810,2007
6797,11503,3517
3175,5290,2362
7783,12195,1467
4081,11568,1583
8547,11650,2262
2652,8517,2078
5032,9824,2308
3385,8919,2523
2702,8502,757
7289,9117,1954
5351,9956,2349
4224,5391,965
3620,5000,581
5129,10099,2790
2505,2698,373
9219,11230,1855
9400,11116,719
4705,5640,750
4118,11181,2085
6667,10472,1462
5983,9942,2331
2931,9196,1580
7326,11306,1149
5334,8654,2272
2653,11497,358
5112,6493,1280
9345,11816,1795
4889,5402,279
6889,10832,1345
7186,9935,2881
3582,4031,753
7809,9816,2769
4660,6305,478
9072,11515,2495
3435,6520,3018
3710,7638,1545
7268,11145,1456
4234,11215,951
2447,6139,2679
6013,7201,2980
5204,10204,1111
3131,7619,4189
2314,4760,3556
8762,11286,1238
5822,9377,2993
9139,10003,970
4280,6869,1607
2970,4742,2029
8837,10616,1856
2959,10932,1654
3691,5456,1955
6795,8369,989
2384,11983,1872
8939,11058,1884
3304,10567,2142
6873,9130,1277
6236,8684,1895
9140,10512,1790
5080,8731,471
5644,11586,2996
5714,8175,169
5136,11193,3790
4543,5794,2345
9272,12071,1637
8167,9029,1628
9668,9777,3016
4828,9146,1588
8694,11787,738
3836,7073,1735
5501,6170,2497
3772,10172,3701
3667,4705,3432
4784,8858,2520
2580,3011,784
4135,5985,2818
6960,9746,2859
5678,6697,1898
4813,6548,399
5420,9385,3173
8197,11173,2210
2486,7190,1779
7552,10833,2967
3199,12210,2709
7788,7967,750
3804,7307,2788
7866,11261,2635
4559,7901,1956
2924,9251,1960
7464,10486,2382
4591,8142,1630
3066,8444,1882
4161,5814,901
7789,9622,1186
5536,8811,1786
4497,9937,3377
10257,10691,1575
8125,8236,950
4676,8499,373
3840,6413,3480
4723,5368,4003
8490,11982,1040
7883,8424,811
4439,11426,1427
2422,2991,679
8574,11549,2141
7781,11096,3095
2760,7082,2572
9499,11754,2405
10605,11560,1191
4378,7459,2903
4794,6705,896
2824,8463,1791
2305,3169,1232
4408,11480,2551
9140,11109,1431
3763,8329,941
6817,11264,1141
7353,8938,1413
8078,10976,2705
3788,7281,1252
5779,7214,1886
3528,11643,1496
4364,6480,1229
2950,8754,1622
4870,5117,3055
3452,11328,2987
4237,8924,2097
5577,10259,4396
4566,10766,2473
4032,5452,1421
6572,9625,2127
4223,8741,2471
3023,3391,1190
4978,10619,1485
5138,10217,1092
5185,11587,740
4560,7298,1970
7311,9376,3330
5835,11180,400
6184,11410,1956
5223,5510,602
4303,7943,2237
4807,11984,1906
5624,6021,1175
9536,10059,1355
3301,7557,2368
7830,10012,2633
2597,7680,3537
6339,6733,2100
5829,11301,1345
10004,10618,2284
3234,8422,1844
4742,6635,1781
5412,8956,2543
2415,2509,1334
5386,5532,1059
2418,11478,2467
4983,6409,2908
5852,11043,1287
4493,12106,1985
3480,11570,1454
6219,8015,144
3041,10741,1482
3190,4075,1725
7075,11198,2356
3042,4521,3253
4623,10354,1057
4554,5031,1109
4268,10498,2465
6833,7123,2641
7565,8730,3727
3918,10444,233
5460,11589,2279
4088,11253,2214
7994,11556,2862
3796,7244,2953
2686,7507,1185
2597,8827,3299
3889,10160,2443
4964,10231,2456
3157,3634,1706
6153,7433,3290
4287,4782,1107
2346,11107,2713
10750,11641,2569
5355,8425,1229
5612,10583,1829
9380,11369,1614
6106,11874,2323
2703,4859,357
3372,4510,2075
6157,8451,1968
4884,11670,1776
8101,10950,3016
6896,8416,901
9660,11799,2126
6442,8237,2942
3495,6128,1936
8308,10208,3185
5487,10250,2736
4778,5170,1859
6676,10117,1661
4088,8455,2207
9352,9538,1120
2504,3945,2202
2814,4838,1386
2357,4301,2724
2586,8577,2478
3553,4637,1934
6803,9995,3324
7999,8033,2607
8654,8711,1000
10224,10434,2231
2522,6412,1838
4203,5535,830
8778,10139,1260
5754,11063,2101
6398,10320,969
6572,6987,1215
9811,10803,322
2831,5251,1717
7466,11516,1727
4683,5765,1415
5332,11654,1080
3168,10031,1632
3158,11285,456
6996,11393,1910
5844,8193,1771
3666,9624,1244
7214,9242,1437
3621,5272,438
5136,10474,1733
6463,10597,2049
7363,11376,3237
3908,7673,239
6867,8809,895
5533,11178,1329
5762,8343,1866
10912,11419,2523
4250,8687,2970
2644,6192,1980
9718,11438,2550
7120,10471,2083
9968,11894,2244
8287,10872,4174
9792,11825,1058
10079,10209,2431
6815,7452,2682
2443,2494,1905
10351,10416,809
3565,7721,2311
8369,11820,1264
8258,12218,1246
5119,11870,1688
4470,9859,1221
3820,5823,1262
5417,6166,1452
3417,10593,2044
7297,12034,854
4511,10449,2331
7489,9828,1932
3893,11165,1495
5033,8915,2010
4796,5530,2861
3725,10294,1502
7821,11447,3018
5638,10821,3920
5118,7436,1718
3830,11367,1654
6978,10710,1392
8135,12003,1158
7728,8892,2642
10013,12035,1570
6588,9865,1382
3626,6299,454
5562,7653,1331
4457,5885,2341
10711,11371,3288
2764,10427,2791
8374,11933,2263
6180,12119,1516
10245,11674,557
3722,4696,3580
10641,12025,2357
10592,11434,2012
3045,4735,1335
8087,9169,2507
5434,7054,997
3138,5002,2052
6908,9803,1690
2242,9721,411
6601,9622,1637
3112,9020,1990
8749,11870,2750
9236,11310,971
9454,9715,1214
4794,10073,1658
6325,8615,2642
6734,11211,577
5914,9257,1896
5380,11081,1269
3500,6254,2294
5551,6090,3281
8290,9880,2645
6132,8153,953
7338,10473,1582
2637,6625,3141
2665,5449,3010
5203,10262,2598
2612,7886,1289
4565,6567,3067
6279,7024,1292
2649,9864,2341
3570,11470,864
6865,7166,3370
8531,9946,2026
3692,8998,2620
3018,5476,3067
3115,8324,2678
11676,11877,2969
5771,6527,1411
4006,10596,2614
5368,6729,3124
5686,8256,3916
7249,9596,2620
8580,8632,1588
4688,7896,1989
9061,11988,3690
8873,9845,1568
3822,4767,2471
5741,11898,2625
4602,7766,460
5078,8685,1958
3163,4737,3580
2500,6793,2402
6851,10785,394
4893,6927,2339
5207,7007,1039
4536,7184,1405
3135,7591,1738
4264,10213,1463
4950,6387,2302
8019,8475,1725
4081,11216,1391
2712,3083,1067
5795,10256,2852
5118,8449,1333
11435,11680,1168
7033,8760,795
7378,10119,710
10306,10620,1201
3328,11983,1148
8921,9798,1545
8023,8152,1118
6999,11991,2426
6495,9236,1796
4017,11100,1741
2627,5708,1871
3548,6016,1563
6437,7358,1913
4554,10566,2590
6260,11415,1615
7491,8858,522
2857,6124,2517
9330,9820,1709
2562,4783,3892
4023,11327,959
2738,9458,3594
4941,7683,1528
8769,9542,627
4718,9256,3910
7440,9451,2745
2294,3925,2492
9491,9659,3384
8197,8440,1029
9319,12228,2009
3808,7750,1548
3586,5024,2700
3204,9772,2623
3112,5611,824
3713,5223,2351
4595,6026,1053
7630,10982,574
8410,10334,3397
3919,11616,2323
5532,5565,1250
7593,8640,2683
4319,9209,2944
8789,9797,1324
6659,12090,1132
6071,6616,1567
6790,11088,2188
5789,6097,2234
9022,12078,2629
2822,10627,1209
7094,7717,706
6107,7542,1848
6871,7058,1530
5431,9280,2222
2334,10851,1861
2941,6287,2609
10789,11933,2991
4968,10974,2219
6357,10209,1341
4412,10305,1317
5556,9437,1878
7741,8632,1501
8889,10313,2059
8648,9160,2335
3190,3852,1377
8443,10649,1278
2442,9572,2145
3386,11110,3818
4866,8791,3492
4163,10540,505
4442,4813,1569
6398,11189,809
7291,12133,1487
3473,6971,3299
2381,3755,846
9431,11985,2249
2744,2818,2185
8020,9560,2544
4763,8926,946
6983,8548,3354
5039,6588,1009
5857,11088,1094
10900,11248,1255
9732,11392,543
8913,11353,2705
4791,4975,2593
3858,8168,2236
2537,7264,1625
6764,7273,1998
3155,9460,1044
6726,10411,3204
2351,5281,1694
9210,10653,3131
5929,8727,3013
5265,5271,3192
7182,11592,414
8896,10413,2198
6514,6695,2681
4350,5102,1417
8779,11514,2861
7595,7816,1729
11001,11248,1604
5163,9762,3007
3522,11982,3041
3293,9080,3031
7160,9916,522
3800,5388,1398
6514,11034,2224
2443,8612,900
2323,5098,1970
9789,10978,1665
3394,9391,132
7117,12182,2465
2966,11359,2028
2417,8554,1641
2696,6796,3885
2537,7890,696
3525,5678,4006
4263,5430,589
3867,5133,1901
5217,11344,1438
4401,6480,53
2311,4174,1223
4038,11358,2370
2435,11625,921
3780,10119,987
3450,7315,2240
4812,12125,3472
2390,3438,1414
8856,10309,2944
6970,8403,1049
8121,8695,1286
4128,11926,2416
9537,11720,1266
7263,8322,2773
8537,8955,2228
5515,11709,3386
4677,5677,2582
6717,9091,3511
2746,3158,2506
5292,5719,3015
6190,10418,186
7891,11294,1566
3077,7143,3762
3338,8554,1061
5108,7219,3095
3207,4727,1548
2420,8689,1750
3632,4143,2677
4978,10884,898
7823,10913,2116
9357,11421,817
5865,6457,1155
2541,5285,1904
3484,4601,2068
3479,3494,911
2679,7534,448
5301,10223,1284
5564,6265,1019
3682,10835,2292
4183,4745,2564
4787,6658,589
2638,11867,2508
2918,6271,1998
8629,8834,1036
2955,12227,1269
2639,8389,1430
4262,7871,3011
4102,7695,1774
3531,10711,668
5966,8439,1628
4884,7420,1281
3275,10175,1362
7022,7439,1571
10494,10856,1061
3810,5545,2123
9441,9795,530
10062,10994,1821
7323,10269,3246
5861,9735,980
8819,11095,2679
3717,8579,1607
8700,9157,2741
4542,7805,463
7970,9344,2248
3748,12175,2641
6094,6381,1679
2743,4471,2799
4611,10514,2823
6221,9913,1431
3540,7584,2936
6432,9919,1231
3813,7055,1436
9556,11004,3486
7071,12113,4009
6806,8360,884
3714,4979,866
3529,6435,1394
10253,12202,606
6544,9563,1628
7355,10720,2129
7496,8972,200
4475,8680,1039
7589,10262,824
3813,9751,522
7187,7659,1915
4350,8135,1034
6930,10198,1323
3977,5119,1238
2633,7847,214
8242,9056,738
8661,9675,612
4520,6408,2079
5283,8214,2228
4996,5336,3041
8968,10620,895
4512,9832,2515
3101,4909,2900
3231,9294,1350
6182,7618,2695
5867,10465,2999
2499,4078,1449
2670,10473,3371
5195,8568,1106
6842,10082,904
4839,9182,2196
7452,8553,2540
3134,11233,1912
6559,12210,2469
6054,7387,2476
10002,12190,1691
8121,11145,2418
3956,9076,3103
7002,9660,358
9922,11816,1935
2391,8826,3032
2763,11002,1466
4357,6027,1637
8940,9392,2364
6309,7951,2070
5183,9773,721
6350,9945,3518
3704,11725,2419
7603,10753,630
2401,11820,1285
7274,12110,2158
5139,10547,3304
3703,4764,2902
5730,11052,3234
2844,6287,141
9916,10069,1116
4789,10296,2959
3460,11290,1870
7454,10131,3486
4964,8163,2600
4115,8133,1594
4459,7939,854
7023,11788,3734
3915,6266,812
6767,11417,3597
7444,12191,2814
11827,12100,3784
7946,10357,933
7445,7780,901
5458,7231,220
2326,5958,567
5647,7872,1539
4712,11426,1277
2746,3238,1230
5356,9378,1307
2291,8591,1634
3535,10502,1727
2825,6114,3307
7809,8339,3029
8339,9571,2696
3644,3993,2657
6240,6266,804
6212,10185,654
7992,8797,1994
7608,11890,2351
4249,8087,2252
7320,11342,2505
4748,5212,2035
5972,10111,2332
5297,11756,491
4528,6527,1290
3127,6858,2241
9991,11077,3216
5135,6735,1415
5049,11685,3354
4165,8441,2464
4017,7303,627
7406,12101,1933
2536,11452,3001
5409,7140,3775
5928,7389,3300
9424,9563,848
9191,11804,2046
7466,9504,881
7939,8444,2270
3286,6171,3144
2363,2789,3633
4145,4665,2821
5181,10237,1565
4944,9047,453
8517,8684,2219
5898,10081,3283
5454,6174,1001
4398,6857,713
5258,9623,2188
4017,10950,407
6834,9995,951
5903,6986,2139
8467,8645,1768
5833,9852,1574
5260,11352,2095
4130,11779,1729
6779,9075,3020
5776,11452,1775
4373,11454,1192
6525,11477,2700
5266,6534,3675
5734,7072,3129
4680,11832,3361
3920,5049,1546
7348,10921,2197
6190,6785,1737
4745,7261,2865
8540,10346,2240
2789,4865,1391
6726,10933,484
5293,6694,2075
4667,6433,3590
5281,6213,2173
6838,7424,1318
2880,11565,1909
6337,10461,2286
3648,3678,2041
11147,12212,3159
4458,8038,2149
3316,8304,1168
2387,3473,2322
2658,5885,2569
2743,9430,3199
10419,12169,634
3099,9534,1599
5612,10410,3179
6337,11495,2067
3644,6416,1738
4624,6700,3056
6896,7281,1065
7013,8590,715
8720,9630,1266
3767,7346,1674
8389,12206,1108
4635,6469,1570
9505,11909,471
2305,11025,3734
2593,7792,2870
6870,9103,2242
10671,11879,2510
5739,11353,3661
3436,8444,1750
3836,5110,2961
5100,5385,1761
10524,10803,1584
3621,6952,1843
2350,7496,1792
5173,5747,3356
9716,10337,174
8004,8281,426
5475,8783,2663
4856,6984,2912
2963,6990,2210
7334,9305,1925
7361,10550,1833
3734,11385,2483
4210,10388,849
7079,8891,1422
6591,6599,2381
3594,11926,2291
4127,11462,577
6491,6981,1468
5476,10303,3086
3117,6115,2625
7356,9614,1904
3896,12198,726
4428,9884,1377
3720,10632,879
3206,9124,458
6037,6798,1931
2468,6989,1953
2421,11543,1960
7345,8480,2194
2545,2818,1292
4003,8870,2306
6803,10203,2246
9919,10174,1276
2783,3549,1456
2882,3115,1367
5568,8578,1728
8751,11306,2377
2313,6483,1228
5664,11803,256
4611,9988,3688
10896,11309,1528
4363,4903,2148
5653,6421,2220
6991,9938,762
5451,9339,1035
6638,10774,3798
4374,8116,2740
3123,5426,2554
8890,11163,3852
7275,7683,2971
7356,9670,2016
5952,7779,430
2655,8700,2225
4545,7974,1352
7228,11841,2315
3311,10473,1540
9333,10832,2165
7726,9849,1630
2887,10593,1215
3660,6775,1346
4394,6804,2107
6368,10076,576
4453,10173,1723
6621,11772,882
4251,6714,1314
5048,5971,2801
5230,8702,2736
9405,11341,1554
4570,9757,3562
3055,5459,644
4160,6670,825
4583,10051,429
5179,6802,2111
9185,10982,2750
4388,10155,1207
3109,10751,1614
3222,12119,1383
4999,6963,2083
2434,6689,2272
7937,11808,1661
8747,8872,2235
4343,9203,2807
2972,3852,1045
8258,10258,1082
7706,11130,1672
3449,5802,2443
3547,8159,1204
5517,5563,964
3829,5093,653
4498,7068,744
5609,8856,2705
2456,9744,636
2377,2575,2423
7263,9980,2358
4942,10596,992
2954,7268,1428
3171,6716,2013
5443,7059,1805
6352,6580,1842
6252,8549,1759
6820,8414,649
4553,6545,629
5354,8679,217
7001,7846,859
7562,12070,880
8074,10885,1886
9033,10753,1639
5679,11768,2783
2864,9323,2379
3346,5962,1998
5843,11555,2691
11223,11986,1361
3784,9281,1782
7867,8007,2438
5309,5505,1096
7453,8571,1737
8040,8827,3067
6890,11155,2998
2603,6466,1044
4985,7453,3174
4229,8982,169
3992,4725,2126
8409,8948,1232
3800,3825,3306
2360,11383,3390
3582,4696,2860
4333,6166,1510
